Equity Index,1m,3m,6m,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y,15y,16y,17y,18y,19y,20y,21y,22y,23y,24y,25y,26y,27y,28y,29y,30y,1m90,1m95,1m97_5,1m100,1m102_5,1m105,1m110,3m90,3m95,3m97_5,3m100,3m102_5,3m105,3m110,6m90,6m95,6m97_5,6m100,6m102_5,6m105,6m110,1y90,1y95,1y97_5,1y100,1y102_5,1y105,1y110,2y90,2y95,2y97_5,2y100,2y102_5,2y105,2y110,cr1y,cr2y,cr3y,cr4y,cr5y,cr6y,cr7y,cr8y,cr9y,cr10y
328.334426,2.665447,2.68068,2.701964,2.73952,2.798549,2.841804,2.874067,2.898552,2.917454,2.932292,2.944126,2.953709,2.961583,2.968139,2.973665,2.978376,2.982434,2.985963,2.989056,2.991789,2.994221,2.996398,2.998358,3.000132,3.001744,3.003217,3.004567,3.005809,3.006955,3.008017,3.009003,3.009921,3.010777,22.190213,20.961214,20.418059,19.893171,19.303156,18.803173,17.933828,23.410261,22.272245,21.749178,21.229333,20.755457,20.284594,19.524723,24.211585,23.465526,23.098746,22.624736,22.172142,21.838268,21.22561,25.419504,24.858895,24.59689,24.45814,24.318354,24.075757,23.598529,26.161283,25.829367,25.666179,25.601285,25.539864,25.395161,25.126626,1.151581,1.457841,1.695335,1.881164,2.028016,2.145292,2.239971,2.317248,2.381009,2.434178
323.536352,2.664925,2.680179,2.701492,2.739101,2.798212,2.841528,2.873836,2.898356,2.917286,2.932144,2.943995,2.953592,2.961477,2.968042,2.973576,2.978294,2.982358,2.985891,2.988989,2.991727,2.994162,2.996342,2.998305,3.000081,3.001696,3.003171,3.004522,3.005766,3.006914,3.007978,3.008965,3.009884,3.010742,22.556374,21.367369,20.692921,19.956298,19.308854,18.865938,18.049501,23.607955,22.453362,21.92171,21.532624,21.135601,20.579125,19.531445,24.65023,23.807223,23.392265,23.060182,22.723748,22.330042,21.601495,25.243622,24.651151,24.36246,24.228267,24.094468,23.814325,23.271432,26.179637,25.727594,25.506521,25.52972,25.567176,25.377848,25.030835,1.16927,1.472613,1.707814,1.891832,2.037242,2.153362,2.247104,2.323614,2.386741,2.439381
333.249148,2.664682,2.679946,2.701272,2.738906,2.798055,2.8414,2.873729,2.898265,2.917207,2.932075,2.943934,2.953538,2.961428,2.967998,2.973535,2.978256,2.982323,2.985858,2.988959,2.991697,2.994134,2.996316,2.99828,3.000057,3.001673,3.003149,3.004502,3.005746,3.006895,3.007959,3.008947,3.009867,3.010725,20.696761,19.608095,18.972124,18.379502,17.791595,17.225367,16.56431,22.433469,21.401776,20.816184,20.295871,19.794421,19.327158,18.538163,23.683313,22.768606,22.367815,21.96615,21.618693,21.293382,20.67542,24.975548,24.38751,24.113955,23.87438,23.64846,23.398107,22.917553,25.692239,25.406307,25.263566,25.170611,25.066456,24.919049,24.620915,1.02597,1.352934,1.606706,1.805396,1.962481,2.08797,2.189304,2.272026,2.340289,2.397217
336.037242,2.601908,2.619691,2.644546,2.688441,2.757511,2.808183,2.846005,2.874723,2.896901,2.914312,2.928202,2.939452,2.948694,2.956391,2.962878,2.968409,2.973174,2.977316,2.980948,2.984157,2.987012,2.989568,2.991869,2.993951,2.995845,2.997574,2.999159,3.000617,3.001963,3.00321,3.004367,3.005445,3.006451,19.929624,19.249176,18.659133,17.927544,17.265749,16.569667,16.122962,22.023041,21.050163,20.599009,20.051345,19.47815,19.026242,18.218964,23.693229,22.922007,22.54536,22.124123,21.710726,21.329239,20.619891,24.969278,24.381757,24.106361,23.8569,23.608347,23.357658,22.888157,25.543802,25.170557,25.004199,24.992252,24.97691,24.816249,24.511483,1.005438,1.335784,1.592216,1.793008,1.951765,2.078597,2.181018,2.264631,2.333629,2.391172
336.03097,2.531957,2.552544,2.581331,2.632199,2.712322,2.771157,2.815099,2.848478,2.874263,2.89451,2.910663,2.923747,2.934498,2.94345,2.950996,2.95743,2.962972,2.967791,2.972016,2.975749,2.97907,2.982044,2.984721,2.987143,2.989346,2.991357,2.993201,2.994898,2.996464,2.997914,2.999261,3.000514,3.001684,20.233139,19.000235,18.27443,17.568567,16.950476,16.393267,15.657035,21.800395,20.785978,20.287515,19.730085,19.195708,18.756869,17.946371,23.375865,22.672347,22.355223,21.887508,21.417092,21.089437,20.522298,24.48609,24.047271,23.831507,23.480825,23.138966,22.940795,22.550675,25.671923,25.372095,25.232712,24.993288,24.760357,24.631658,24.360121,1.036469,1.361704,1.614116,1.81173,1.96796,2.092763,2.19354,2.275807,2.343694,2.400308
338.806921,2.50665,2.528251,2.558459,2.61185,2.69597,2.757758,2.803915,2.838981,2.86607,2.887343,2.904315,2.918063,2.92936,2.938766,2.946696,2.953457,2.95928,2.964344,2.968784,2.972706,2.976196,2.979321,2.982134,2.984679,2.986994,2.989108,2.991045,2.992828,2.994473,2.995997,2.997412,2.99873,2.999959,19.973732,18.753894,18.097561,17.45933,16.855607,16.303066,15.715475,22.00053,21.066063,20.56536,19.954155,19.361325,18.902856,18.197217,23.345864,22.566153,22.227956,21.832542,21.466527,21.159644,20.544133,24.799873,24.360085,24.146891,23.78219,23.434268,23.248682,22.888832,25.815528,25.545394,25.419988,25.180658,24.942815,24.832038,24.617815,0.998165,1.329709,1.587083,1.788619,1.947969,2.075276,2.178083,2.262011,2.33127,2.389031
330.037748,2.587298,2.605667,2.631344,2.676695,2.748074,2.800451,2.839551,2.869243,2.892173,2.910177,2.92454,2.936172,2.94573,2.953688,2.960397,2.966117,2.971043,2.975327,2.979083,2.982401,2.985354,2.987997,2.990376,2.99253,2.994488,2.996276,2.997915,2.999423,3.000815,3.002104,3.003301,3.004415,3.005455,22.841591,20.986931,20.171077,19.59812,19.014808,18.301062,17.371025,23.116601,22.124727,21.610649,21.268113,20.931297,20.444508,19.415153,24.361357,23.375697,22.899113,22.674903,22.46399,22.043341,21.255105,25.560262,25.007471,24.747664,24.502764,24.263808,24.006403,23.50888,26.245878,25.929934,25.773543,25.795794,25.817632,25.665848,25.390448,1.041732,1.366099,1.61783,1.814906,1.970706,2.095165,2.195664,2.277703,2.3454,2.401857
337.843814,2.519469,2.540556,2.570045,2.622158,2.704253,2.764545,2.80958,2.843792,2.87022,2.890973,2.907531,2.920942,2.931962,2.941139,2.948874,2.95547,2.961151,2.96609,2.970421,2.974248,2.977652,2.9807,2.983444,2.985927,2.988185,2.990247,2.992137,2.993876,2.995482,2.996968,2.998349,2.999634,3.000833,20.867834,19.625136,18.996578,18.326813,17.631138,16.995523,15.856149,22.636594,21.467454,20.906314,20.339686,19.766,19.203367,18.266104,23.751148,22.956354,22.573921,22.236966,21.911238,21.58834,20.969816,24.886734,24.286512,24.010912,23.79234,23.586035,23.350941,22.904994,26.095856,25.774432,25.620011,25.393534,25.181032,25.050611,24.793002,0.989206,1.322226,1.58076,1.783213,1.943293,2.071186,2.174467,2.258784,2.328364,2.386393
337.372915,2.498189,2.520129,2.550813,2.605047,2.690503,2.753279,2.800176,2.835805,2.863331,2.884947,2.902193,2.916163,2.927642,2.9372,2.945258,2.952128,2.958046,2.963191,2.967703,2.971689,2.975235,2.97841,2.981269,2.983855,2.986207,2.988355,2.990324,2.992136,2.993808,2.995356,2.996794,2.998133,2.999382,22.37689,20.404631,19.585753,18.999245,18.442391,17.781432,17.166536,23.186188,22.165402,21.680931,21.171727,20.641693,20.216695,19.440989,24.65985,23.895976,23.512462,23.093118,22.676006,22.288619,21.561074,25.722543,25.265921,25.030278,24.622476,24.226002,24.01118,23.596502,26.529347,26.235251,26.09149,25.671572,25.260702,25.130368,24.879092,0.995066,1.327121,1.584896,1.786749,1.946351,2.073862,2.176832,2.260895,2.330265,2.388118
342.934415,2.401467,2.42728,2.463395,2.527264,2.627994,2.702054,2.757415,2.799491,2.832005,2.857542,2.87792,2.894429,2.907994,2.91929,2.928813,2.936933,2.943927,2.950008,2.955341,2.960052,2.964244,2.967996,2.971375,2.974432,2.977212,2.979751,2.982078,2.984219,2.986196,2.988026,2.989726,2.991308,2.992785,23.116601,21.503394,20.756027,20.22928,19.745812,19.020052,18.454695,23.915839,22.622289,22.000471,21.565791,21.169411,20.632877,19.658687,24.642466,23.749891,23.323983,22.922919,22.549993,22.193384,21.491054,25.526144,25.026835,24.768254,24.496022,24.236298,23.997912,23.570613,26.132259,25.89315,25.772264,25.523804,25.268158,25.146841,24.920051,1.006812,1.336932,1.593186,1.793837,1.952482,2.079224,2.181573,2.265126,2.334075,2.391577
341.903172,2.360169,2.387635,2.426067,2.494048,2.601297,2.680176,2.73915,2.783979,2.818623,2.845836,2.867551,2.885144,2.8996,2.911639,2.921788,2.930441,2.937895,2.944376,2.950059,2.95508,2.959548,2.963547,2.967148,2.970406,2.973369,2.976075,2.978555,2.980837,2.982944,2.984894,2.986706,2.988392,2.989966,23.294759,21.896864,21.198057,20.567129,19.96566,19.334731,18.313722,23.677947,22.759873,22.333579,21.690844,21.074683,20.696222,19.983713,24.485948,23.859564,23.574065,23.017867,22.475532,22.222788,21.772742,25.610927,25.099089,24.858406,24.456305,24.059166,23.848709,23.441755,26.382455,26.106386,25.972409,25.590021,25.219964,25.108735,24.8802,1.009781,1.339412,1.595281,1.795628,1.954032,2.08058,2.182771,2.266195,2.335038,2.392451
336.088597,2.387098,2.413486,2.450407,2.515707,2.618705,2.694442,2.75106,2.794094,2.827349,2.85347,2.874313,2.891198,2.905074,2.916628,2.926369,2.934674,2.941829,2.948049,2.953503,2.958322,2.96261,2.966448,2.969904,2.973032,2.975875,2.978472,2.980852,2.983043,2.985064,2.986937,2.988675,2.990294,2.991804,24.233182,23.182286,22.608374,21.936802,21.312952,20.825415,20.05237,24.947211,23.773055,23.255538,22.907101,22.567726,22.063198,21.134572,25.323845,24.481788,24.093013,23.828379,23.567709,23.231889,22.651116,26.215687,25.716058,25.44809,25.137924,24.848547,24.602474,24.128151,26.571532,26.289633,26.148507,25.960489,25.774539,25.640179,25.377022,1.078458,1.396774,1.643745,1.837062,1.98987,2.111928,2.210481,2.290927,2.357309,2.412666
333.827452,2.357678,2.385243,2.423815,2.492044,2.599687,2.678856,2.738048,2.783043,2.817816,2.84513,2.866926,2.884583,2.899094,2.911177,2.921364,2.93005,2.937531,2.944036,2.94974,2.95478,2.959264,2.963278,2.966893,2.970163,2.973137,2.975853,2.978343,2.980633,2.982748,2.984705,2.986523,2.988216,2.989796,25.235189,24.34195,23.7999,23.337119,22.827476,22.372452,21.619932,25.988136,24.924867,24.429027,24.116274,23.821524,23.354164,22.337581,25.993343,25.161683,24.781056,24.575571,24.375496,24.041769,23.344846,26.363595,25.751747,25.453367,25.342127,25.242773,24.958992,24.41941,26.454778,26.151259,26.015879,26.056299,26.093805,25.955599,25.674793,1.082997,1.400565,1.646948,1.8398,1.992239,2.113999,2.212312,2.292562,2.35878,2.414001
336.706605,2.354388,2.382085,2.420841,2.489398,2.59756,2.677113,2.736593,2.781807,2.81675,2.844197,2.8661,2.883844,2.898425,2.910567,2.920804,2.929532,2.937051,2.943588,2.94932,2.954384,2.95889,2.962924,2.966556,2.969843,2.972831,2.97556,2.978062,2.980364,2.982488,2.984456,2.986283,2.987984,2.989572,24.854682,23.822186,23.17934,22.712979,22.31593,21.710827,20.08621,25.668767,24.529496,24.003099,23.638429,23.278683,22.725717,21.649321,25.42013,24.582386,24.153021,23.989335,23.84915,23.502219,22.865105,26.154377,25.715346,25.491792,25.202007,24.912807,24.711932,24.310485,26.402875,26.11326,25.985172,25.768607,25.547829,25.423296,25.185001,1.076002,1.394723,1.642013,1.83558,1.988589,2.110807,2.20949,2.290043,2.356512,2.411943
339.075336,2.401132,2.426959,2.463092,2.526994,2.627777,2.701877,2.757267,2.799365,2.831896,2.857448,2.877836,2.894353,2.907926,2.919228,2.928756,2.93688,2.943878,2.949963,2.955298,2.960012,2.964205,2.96796,2.97134,2.9744,2.977181,2.979721,2.98205,2.984192,2.98617,2.988001,2.989701,2.991284,2.992762,26.060419,24.939788,24.403424,23.98589,23.523952,22.974671,21.99587,26.131203,25.219192,24.806468,24.240056,23.696668,23.387667,22.756083,26.472709,25.806432,25.533356,25.127904,24.726129,24.435795,23.859936,26.643277,26.279951,26.121715,25.617205,25.110227,24.949286,24.641448,26.8231,26.58248,26.476519,25.904451,25.341086,25.24987,25.067955,1.113364,1.425926,1.668374,1.858116,2.008081,2.127857,2.22456,2.303494,2.368624,2.422936
336.270067,2.333406,2.361943,2.401876,2.472521,2.583995,2.665996,2.727311,2.773924,2.809949,2.838248,2.86083,2.879125,2.894159,2.906679,2.917234,2.926233,2.933985,2.940725,2.946635,2.951857,2.956503,2.960663,2.964408,2.967797,2.970878,2.973692,2.976271,2.978645,2.980836,2.982864,2.984748,2.986502,2.988139,27.413914,26.561513,26.08863,25.52862,24.929327,24.503295,23.873814,27.010561,26.206289,25.835089,25.288517,24.769721,24.490957,23.970564,26.943797,26.240019,25.948931,25.553587,25.167283,24.911572,24.428838,27.029306,26.47982,26.208753,25.953937,25.71156,25.483036,25.086123,26.811349,26.526477,26.382818,26.040208,25.705879,25.579027,25.334321,1.155916,1.461462,1.698394,1.883779,2.030277,2.14727,2.24172,2.318809,2.382414,2.435453
334.924502,2.317962,2.347116,2.387915,2.460098,2.574009,2.657812,2.720479,2.768121,2.804943,2.833868,2.856951,2.875651,2.891019,2.903816,2.914605,2.923804,2.931728,2.938618,2.944659,2.949997,2.954746,2.958998,2.962826,2.96629,2.96944,2.972316,2.974953,2.977379,2.979619,2.981692,2.983618,2.985411,2.987084,27.756124,26.646015,26.125324,25.648626,25.233188,24.788557,23.741398,27.53873,26.557845,26.078553,25.760837,25.447727,25.023483,24.180626,27.530726,26.756194,26.375742,26.05317,25.737803,25.393596,24.738256,27.181426,26.639134,26.368892,26.251418,26.156373,25.944718,25.543621,26.882448,26.578557,26.431931,26.322528,26.215182,26.093183,25.869916,1.145854,1.453059,1.691296,1.877711,2.025029,2.14268,2.237662,2.315187,2.379154,2.432494
332.240324,2.370136,2.397203,2.435075,2.502064,2.60774,2.685456,2.743558,2.787723,2.821853,2.848661,2.870054,2.887385,2.901626,2.913485,2.923484,2.932008,2.939351,2.945736,2.951334,2.95628,2.960681,2.964621,2.968168,2.971378,2.974297,2.976962,2.979405,2.981654,2.983729,2.98565,2.987435,2.989096,2.990647,28.484977,27.361275,26.811993,26.239582,25.779728,25.37153,24.337308,27.778612,26.885887,26.466731,26.103172,25.758848,25.31333,24.424925,27.801577,27.076439,26.717862,26.408052,26.088382,25.737037,25.087304,27.22677,26.679526,26.426236,26.174092,25.939483,25.720057,25.291881,27.090478,26.824083,26.694899,26.356724,26.025964,25.908156,25.685383,1.148232,1.455045,1.692973,1.879145,2.026269,2.143765,2.238621,2.316043,2.379924,2.433193
323.114851,2.413377,2.438713,2.474159,2.536842,2.635692,2.708363,2.762681,2.803963,2.835863,2.860918,2.88091,2.897106,2.910414,2.921496,2.930839,2.938805,2.945666,2.951632,2.956863,2.961485,2.965597,2.969279,2.972593,2.975593,2.97832,2.980811,2.983094,2.985194,2.987134,2.988929,2.990596,2.992149,2.993598,29.233488,27.335232,26.51644,26.30742,26.16463,25.574009,23.814571,27.935835,26.969838,26.467722,26.307815,26.130113,25.665762,24.694638,27.87903,27.002528,26.603687,26.509623,26.408065,26.02821,25.294224,27.429497,26.799197,26.503153,26.572519,26.644386,26.380616,25.909977,27.200921,26.893971,26.743241,26.752585,26.770148,26.643337,26.405446,1.200419,1.498623,1.729786,1.910613,2.053486,2.167569,2.259661,2.334821,2.396832,2.44854
324.509508,2.480036,2.502703,2.534406,2.590449,2.678772,2.743666,2.792152,2.828991,2.857453,2.879805,2.897638,2.912085,2.923955,2.93384,2.942173,2.949277,2.955397,2.960718,2.965383,2.969505,2.973173,2.976456,2.979412,2.982087,2.98452,2.986741,2.988777,2.99065,2.99238,2.993981,2.995468,2.996852,2.998145,29.565535,28.159149,27.543989,27.124974,26.76231,26.242029,25.200589,28.832894,27.795741,27.347899,27.062714,26.781134,26.406856,25.612763,28.157537,27.484881,27.172596,26.928883,26.687549,26.381697,25.670392,27.523534,27.061856,26.836994,26.722184,26.604665,26.359594,25.874945,27.233894,26.914138,26.763804,26.56414,26.370286,26.227107,25.978175,1.141967,1.449812,1.688553,1.875367,2.023001,2.140906,2.236095,2.313788,2.377894,2.43135
323.938783,2.499017,2.520924,2.551561,2.605712,2.691038,2.753717,2.800541,2.836116,2.863599,2.885181,2.9024,2.916349,2.92781,2.937353,2.945399,2.952258,2.958167,2.963304,2.967808,2.971788,2.975329,2.978499,2.981353,2.983936,2.986284,2.988429,2.990395,2.992203,2.993873,2.995419,2.996855,2.998191,2.999439,28.730137,27.443494,26.897094,26.450165,26.008869,25.57811,24.853342,28.119064,27.301228,26.903459,26.325268,25.824591,25.496538,24.796572,27.921781,27.338778,27.052704,26.426798,25.815461,25.573403,25.067123,27.44229,27.035881,26.845419,26.284341,25.737811,25.567767,25.220743,27.112544,26.957335,26.890978,26.252112,25.617347,25.553185,25.432928,1.089547,1.406034,1.651569,1.84375,1.995656,2.116988,2.214953,2.294919,2.360903,2.415928
326.556758,2.501831,2.523625,2.554104,2.607975,2.692856,2.755207,2.801785,2.837172,2.86451,2.885978,2.903106,2.916981,2.928381,2.937874,2.945877,2.9527,2.958577,2.963687,2.968168,2.972127,2.975649,2.978802,2.981641,2.98421,2.986546,2.988679,2.990635,2.992434,2.994094,2.995632,2.99706,2.99839,2.999631,29.387474,28.119108,27.612201,27.261683,26.88847,26.341775,25.335073,28.754988,27.819691,27.308923,27.017959,26.752079,26.318488,25.435847,27.924946,27.137296,26.778365,26.625471,26.445632,26.055015,25.332141,27.513831,26.95093,26.66997,26.475582,26.285067,26.039498,25.575935,26.908386,26.590989,26.430983,26.385831,26.344863,26.189093,25.88022,1.120267,1.431691,1.673244,1.86228,2.011682,2.131006,2.227344,2.305978,2.370861,2.424967
323.286245,2.443174,2.467317,2.501091,2.560806,2.65495,2.724145,2.775856,2.815152,2.845515,2.869361,2.888389,2.903802,2.916468,2.927015,2.935906,2.943487,2.950017,2.955694,2.960672,2.965071,2.968984,2.972488,2.975642,2.978496,2.981092,2.983462,2.985635,2.987634,2.989479,2.991188,2.992774,2.994252,2.99563,28.727142,28.076814,27.679232,26.979812,26.38505,25.993499,25.523347,28.334923,27.452993,27.028653,26.566303,26.137267,25.76571,25.081699,27.588391,26.840644,26.483936,26.271074,26.067027,25.731159,25.111535,27.525435,27.00427,26.753888,26.541019,26.326,26.079376,25.61929,27.074151,26.722692,26.562034,26.555243,26.545714,26.395782,26.1139,1.078419,1.39674,1.643717,1.837038,1.98985,2.11191,2.210465,2.290913,2.357296,2.412654
316.6421,2.407978,2.43353,2.469279,2.5325,2.632202,2.705503,2.760294,2.801936,2.834114,2.859388,2.879555,2.895892,2.909317,2.920496,2.929921,2.937956,2.944878,2.950896,2.956173,2.960836,2.964984,2.968697,2.972041,2.975067,2.977818,2.98033,2.982633,2.984752,2.986709,2.98852,2.990202,2.991768,2.993229,29.724678,28.923003,28.599413,28.312585,28.019338,27.69302,26.573345,29.24737,28.442095,27.96941,27.53507,27.125947,26.716152,25.99814,28.592596,27.772819,27.360832,26.989188,26.648978,26.310414,25.651846,27.711252,27.176693,26.896333,26.745475,26.59519,26.314932,25.81622,27.707005,27.355067,27.18771,27.128813,27.083065,26.941279,26.669736,1.159917,1.464802,1.701216,1.886191,2.032364,2.149095,2.243333,2.320248,2.38371,2.43663
309.095861,2.453218,2.476959,2.510169,2.568883,2.661442,2.729465,2.780297,2.818923,2.848768,2.872207,2.890909,2.906059,2.918508,2.928875,2.937614,2.945065,2.951483,2.957063,2.961956,2.966279,2.970126,2.973569,2.976669,2.979475,2.982026,2.984356,2.986491,2.988456,2.99027,2.991949,2.993508,2.99496,2.996316,31.465591,30.595327,30.121922,29.660898,29.196667,28.723965,27.840737,30.384841,29.503402,29.127907,28.714392,28.308021,27.93778,27.228863,29.511811,28.835616,28.538548,27.955465,27.374581,27.120665,26.676425,28.312896,27.87323,27.661608,27.221488,26.790975,26.617713,26.297217,27.662545,27.383359,27.255115,27.016214,26.77753,26.657096,26.419869,1.266192,1.553542,1.776175,1.950265,2.087778,2.197561,2.286169,2.358479,2.418134,2.467874
313.255791,2.496618,2.518621,2.549393,2.603783,2.689488,2.752446,2.799481,2.835215,2.862822,2.884502,2.901799,2.91581,2.927323,2.936909,2.944991,2.951881,2.957817,2.962977,2.967502,2.9715,2.975057,2.978241,2.981108,2.983702,2.986061,2.988215,2.99019,2.992007,2.993684,2.995237,2.996679,2.998022,2.999275,31.00008,30.123903,29.712541,29.237362,28.789321,28.438097,27.744476,30.149172,29.371102,29.021119,28.7213,28.442742,28.086746,27.394177,29.302798,28.560783,28.204931,28.015122,27.852747,27.552739,26.956165,28.519143,27.93222,27.655769,27.579768,27.491646,27.219964,26.71336,27.753976,27.399543,27.23446,27.199743,27.155604,26.992277,26.6756,1.203937,1.501561,1.732268,1.912735,2.05532,2.169174,2.261079,2.336087,2.397972,2.449574
316.961435,2.488538,2.510865,2.542091,2.597286,2.684267,2.748168,2.79591,2.832183,2.860206,2.882213,2.899772,2.913995,2.925682,2.935414,2.943618,2.950613,2.956638,2.961876,2.96647,2.970528,2.974139,2.977371,2.980282,2.982915,2.98531,2.987497,2.989502,2.991346,2.993049,2.994625,2.996089,2.997452,2.998724,29.949722,28.862699,28.39786,28.045762,27.648575,27.147402,26.134814,29.541058,28.58519,28.109704,27.748557,27.392658,26.934531,26.053551,28.645061,27.857358,27.518861,27.336463,27.156602,26.830444,26.222696,27.980963,27.476503,27.238724,27.04428,26.846251,26.61323,26.206099,27.290304,27.020798,26.886257,26.936931,26.983203,26.846321,26.549879,1.187953,1.488214,1.720993,1.903097,2.046985,2.161883,2.254636,2.330336,2.392794,2.444874
306.537568,2.56977,2.588841,2.615504,2.662603,2.736751,2.791173,2.831807,2.862667,2.886501,2.905216,2.920145,2.932237,2.942173,2.950446,2.95742,2.963366,2.968488,2.972941,2.976845,2.980295,2.983364,2.986112,2.988585,2.990824,2.99286,2.994718,2.996422,2.99799,2.999437,3.000777,3.002021,3.00318,3.004261,30.148549,29.168315,28.84521,28.452514,28.126158,27.824561,27.099633,30.026639,29.121168,28.690429,28.287901,27.932199,27.577435,26.849129,29.014553,28.273234,27.912609,27.61907,27.329825,27.014849,26.369259,28.244767,27.771899,27.531631,27.38105,27.237504,27.00078,26.547394,27.580267,27.283981,27.137613,26.940291,26.741677,26.608964,26.385586,1.230806,1.523996,1.751218,1.928933,2.06933,2.181426,2.271909,2.345752,2.406675,2.457473
306.055319,2.521647,2.542647,2.572013,2.623909,2.70566,2.765698,2.810543,2.844609,2.870925,2.89159,2.908077,2.921431,2.932405,2.941542,2.949244,2.955812,2.961468,2.966387,2.970699,2.97451,2.9779,2.980934,2.983667,2.98614,2.988388,2.990441,2.992323,2.994055,2.995653,2.997133,2.998508,2.999787,3.000982,30.385717,29.389499,28.944567,28.553985,28.154605,27.728738,26.826743,29.861039,28.737593,28.225057,28.113723,28.043574,27.532155,26.515661,28.329253,27.609482,27.283111,27.333819,27.373021,27.011244,26.277588,27.818937,27.316864,27.074335,26.967352,26.867649,26.627482,26.180037,27.393497,27.04592,26.891201,26.843215,26.8027,26.675759,26.405729,1.230106,1.523412,1.750725,1.928512,2.068965,2.181107,2.271627,2.345501,2.406448,2.457268
311.489491,2.525895,2.546725,2.575852,2.627325,2.708405,2.767947,2.81242,2.846204,2.8723,2.892793,2.909142,2.922386,2.933267,2.942328,2.949966,2.956479,2.962088,2.966965,2.971242,2.97502,2.978382,2.981392,2.984101,2.986553,2.988783,2.990819,2.992685,2.994402,2.995987,2.997455,2.998818,3.000087,3.001271,30.885727,29.713206,29.086603,28.590278,28.237831,27.78554,26.841871,29.48308,28.623687,28.249596,27.831945,27.401362,26.983003,26.230261,28.697224,27.951771,27.59119,27.434178,27.258831,26.901914,26.223309,27.92476,27.480748,27.278274,26.88099,26.498117,26.315089,25.981229,27.407761,27.095137,26.959415,26.607972,26.278868,26.183516,26.002566,1.205821,1.503134,1.733596,1.91387,2.056302,2.170032,2.261839,2.336765,2.398582,2.450128
323.905718,2.470309,2.493366,2.525616,2.582628,2.672487,2.738516,2.787852,2.82534,2.854303,2.877049,2.895198,2.9099,2.92198,2.932039,2.940519,2.947749,2.953977,2.959392,2.96414,2.968336,2.972068,2.975409,2.978417,2.98114,2.983615,2.985876,2.987948,2.989855,2.991614,2.993244,2.994757,2.996166,2.997481,28.201168,26.897511,26.290389,25.866207,25.472701,24.833682,23.745685,27.978084,27.002929,26.50638,26.240468,25.984595,25.510723,24.571856,27.401896,26.684737,26.354277,26.089438,25.807922,25.476226,24.868127,27.371686,26.845661,26.597956,26.296163,25.993305,25.763931,25.364248,26.822753,26.508751,26.367984,26.19537,26.02888,25.906972,25.671391,1.158271,1.463428,1.700055,1.885199,2.031505,2.148344,2.242669,2.319656,2.383177,2.436146
322.860995,2.493066,2.515211,2.546183,2.600927,2.687193,2.750566,2.797911,2.833882,2.861672,2.883496,2.900908,2.915012,2.926601,2.936252,2.944387,2.951324,2.957298,2.962493,2.967048,2.971073,2.974653,2.977859,2.980745,2.983356,2.985731,2.9879,2.989888,2.991717,2.993405,2.994968,2.99642,2.997772,2.999033,30.013964,29.162988,28.779853,28.415656,27.979542,27.48909,26.551522,29.288255,28.477605,28.127299,27.933904,27.728625,27.344734,26.55374,29.022562,28.209886,27.83807,27.602662,27.36681,27.016056,26.389692,28.08406,27.552109,27.293166,27.140979,26.989401,26.756916,26.296766,27.706679,27.326658,27.144568,27.090233,27.035878,26.860481,26.547543,1.23128,1.524392,1.751553,1.929219,2.069577,2.181643,2.2721,2.345923,2.406828,2.457613
323.797307,2.476314,2.49913,2.531042,2.587456,2.676367,2.741695,2.790506,2.827594,2.856248,2.87875,2.896705,2.911249,2.923199,2.933151,2.94154,2.948693,2.954854,2.960211,2.964908,2.969058,2.97275,2.976056,2.979032,2.981725,2.984174,2.98641,2.98846,2.990346,2.992087,2.993699,2.995196,2.99659,2.997891,30.151008,28.81373,28.241881,27.934333,27.680048,27.166832,25.836087,29.229022,28.378063,27.899186,27.546347,27.162944,26.695086,25.813055,28.472891,27.774321,27.419904,27.119424,26.799886,26.449046,25.815048,27.79312,27.294094,27.05004,26.819466,26.593853,26.365504,25.961713,27.308303,26.965318,26.799135,26.552486,26.318861,26.174309,25.888812,1.207389,1.504443,1.734702,1.914816,2.05712,2.170748,2.262471,2.337329,2.39909,2.450589
317.450627,2.527627,2.548387,2.577418,2.628718,2.709524,2.768864,2.813185,2.846854,2.872861,2.893283,2.909577,2.922775,2.933619,2.942648,2.950261,2.956751,2.962341,2.967201,2.971463,2.975229,2.978579,2.981578,2.984278,2.986722,2.988944,2.990973,2.992832,2.994544,2.996123,2.997586,2.998944,3.000209,3.001389,30.200236,29.071435,28.508379,27.989118,27.538574,27.082767,26.238958,29.344463,28.493299,28.030011,27.575608,27.11422,26.73911,25.985955,28.56565,27.896911,27.604978,27.290172,26.965934,26.642956,26.030681,28.015929,27.562307,27.338032,26.926168,26.531481,26.357823,26.031776,27.515923,27.295788,27.194613,26.852732,26.52202,26.435301,26.264392,1.232556,1.525458,1.752453,1.929989,2.070243,2.182225,2.272615,2.346382,2.407242,2.457988
